gps_natural_travel,accelerometer_active,pressure_consistency,cell_tower_match,work_history_match,no_active_order,is_fraud
61.2,85.98,98.14,64.4,97.05,76.38,0
67.18,65.2,97.6,66.67,40.43,73.6,0
54.42,69.8,50.86,66.73,93.88,100.0,0
78.73,84.68,73.58,80.18,76.63,94.33,0
49.75,85.29,84.76,61.1,92.52,100.0,0
84.67,77.15,77.73,78.42,19.71,100.0,0
73.06,90.61,93.25,80.76,86.5,84.16,0
88.27,98.53,95.53,80.12,38.82,90.46,0
69.54,73.19,69.36,71.74,85.75,6.93,1
97.33,63.37,91.35,90.78,4.34,5.27,1
59.39,81.99,96.75,64.13,68.62,72.67,0
81.34,86.68,99.87,86.5,57.84,95.92,0
86.21,95.63,59.45,83.48,84.97,95.17,0
72.88,82.92,91.76,80.22,63.29,97.16,0
100.0,94.98,85.69,86.04,29.83,20.12,1
52.57,86.91,73.1,67.66,84.22,66.49,0
80.47,100.0,98.34,91.97,96.01,89.64,0
100.0,74.09,88.44,80.04,44.31,94.68,0
48.41,87.13,89.6,61.03,82.96,77.26,0
100.0,67.02,74.44,86.28,51.42,86.03,0
63.23,88.89,80.06,73.47,68.98,80.19,0
84.8,92.33,65.07,68.44,45.95,79.01,0
100.0,83.52,93.36,100.0,100.0,99.42,0
87.87,85.07,90.12,91.93,97.16,29.74,1
79.06,85.97,78.52,55.66,65.26,91.99,0
67.78,78.64,98.11,61.22,23.35,17.68,1
100.0,90.9,88.63,100.0,19.65,26.4,1
99.38,98.41,98.73,100.0,90.75,85.83,0
100.0,76.71,79.16,88.53,40.76,84.32,0
76.74,82.2,80.2,87.09,77.22,100.0,0
77.33,95.76,66.74,83.28,59.69,40.12,1
80.81,79.2,55.95,76.61,74.46,93.62,0
14.09,15.72,19.52,13.98,14.27,7.59,1
78.56,100.0,74.45,83.14,79.01,93.89,0
88.03,70.92,68.71,88.69,83.84,100.0,0
78.81,75.15,58.14,61.37,90.93,76.57,0
57.01,79.3,78.68,71.3,84.25,77.67,0
91.62,85.43,61.7,81.33,90.85,100.0,0
99.69,90.24,100.0,81.0,73.56,94.19,0
66.48,93.35,57.18,75.32,78.66,82.47,0
98.4,94.21,57.93,68.53,13.58,8.78,1
86.38,91.51,65.65,75.44,73.97,95.48,0
83.86,86.85,74.08,69.0,95.96,100.0,0
63.91,88.03,74.08,64.65,0.59,76.41,0
100.0,92.45,89.73,77.21,25.25,32.7,1
100.0,86.02,86.88,97.58,4.39,87.01,0
98.19,100.0,69.67,83.89,96.6,94.86,0
100.0,97.04,89.5,87.5,81.83,83.24,0
83.47,81.77,82.31,93.83,50.15,76.77,0
60.4,94.82,56.97,67.21,82.5,97.05,0
83.3,86.77,100.0,100.0,60.42,0.81,1
99.28,89.58,87.82,81.81,97.58,88.15,0
50.32,71.67,85.56,62.54,69.88,77.84,0
96.11,72.89,71.62,97.22,60.45,76.12,0
72.15,76.21,84.64,97.7,66.8,76.47,0
90.71,92.0,73.38,69.25,75.64,82.62,0
88.52,69.24,71.76,86.97,95.37,81.99,0
93.37,78.28,75.49,85.29,47.59,74.9,0
76.68,95.31,78.82,88.4,71.79,83.16,0
64.48,77.82,88.02,69.22,81.55,100.0,0
94.11,80.69,64.51,76.9,75.47,76.79,0
69.57,68.06,76.07,78.82,91.16,70.24,0
62.33,92.68,78.91,83.57,100.0,100.0,0
53.58,91.35,73.34,64.48,100.0,67.69,0
59.06,88.0,69.13,68.72,100.0,89.07,0
73.54,75.92,79.39,71.52,96.09,78.49,0
87.3,71.53,68.59,91.82,83.28,84.94,0
61.18,77.07,65.05,64.98,63.45,79.92,0
79.45,72.82,93.99,65.81,24.86,64.74,0
100.0,74.27,72.37,95.99,81.92,69.95,0
65.08,87.31,78.24,81.53,86.67,78.93,0
76.42,85.16,100.0,94.0,16.07,35.19,1
79.02,77.17,91.42,75.72,78.99,75.79,0
90.99,97.47,96.29,93.22,99.68,98.42,0
73.37,76.44,80.67,62.16,61.51,95.32,0
70.42,71.2,83.34,73.91,100.0,73.23,0
98.72,100.0,90.68,85.99,88.56,96.42,0
87.44,79.75,88.43,75.69,58.83,25.6,1
79.29,87.16,72.31,78.68,3.8,95.85,0
67.31,80.53,79.03,68.71,67.85,82.62,0
87.63,100.0,96.92,78.49,85.17,76.26,0
70.09,82.05,72.49,76.81,54.57,90.04,0
89.26,79.28,88.76,72.82,95.38,89.97,0
100.0,73.09,94.15,100.0,40.59,56.37,1
93.3,83.99,86.05,86.61,85.97,100.0,0
81.88,88.19,65.88,75.19,33.87,84.81,0
80.69,96.97,97.83,100.0,64.1,94.47,0
8.48,15.99,14.31,15.49,14.88,6.49,1
90.72,81.05,80.91,74.54,25.5,36.81,1
64.33,81.25,90.4,49.99,69.69,71.38,0
72.51,88.54,92.57,46.29,87.52,19.36,1
71.32,90.22,94.88,88.44,91.33,95.42,0
89.06,94.92,77.03,63.4,66.31,33.7,1
64.41,82.4,89.06,63.15,74.13,93.07,0
77.3,76.15,75.7,69.92,92.59,91.0,0
93.13,62.39,83.77,74.13,81.16,74.82,0
68.26,98.06,94.22,75.14,96.48,90.62,0
73.83,79.33,100.0,70.94,73.94,97.31,0
94.99,58.17,89.61,95.39,79.15,100.0,0
75.83,91.07,100.0,79.98,79.72,80.94,0
75.76,85.73,70.03,79.99,6.34,93.41,0
90.38,81.27,100.0,93.74,59.25,92.32,0
72.7,81.92,79.18,71.34,76.95,100.0,0
63.3,100.0,90.65,82.17,14.33,78.57,0
94.39,96.8,95.46,97.16,96.16,99.59,0
4.3,5.79,5.11,3.92,15.91,3.42,1
72.33,82.24,82.15,72.8,10.7,79.76,0
5.65,15.2,16.57,11.2,12.75,15.87,1
93.7,92.28,82.09,95.88,62.68,96.14,0
64.24,72.78,76.47,66.6,100.0,87.38,0
86.68,76.79,81.63,95.16,92.1,82.53,0
95.45,95.3,91.28,87.75,72.59,87.19,0
74.91,77.96,74.75,72.6,88.35,97.93,0
94.51,85.53,67.19,100.0,90.31,78.18,0
88.9,86.93,76.54,81.72,64.09,95.6,0
73.61,80.25,73.17,69.72,73.51,76.59,0
75.67,82.63,69.46,72.02,94.4,100.0,0
86.88,74.12,67.84,77.8,76.77,97.63,0
72.5,87.87,76.07,82.51,76.52,100.0,0
76.86,96.88,77.38,82.24,8.7,8.48,1
72.02,93.59,74.53,75.16,20.11,17.93,1
77.35,100.0,90.57,95.15,11.12,91.0,0
62.09,83.05,89.78,78.62,39.02,82.15,0
84.3,95.96,69.0,90.55,73.13,50.15,1
98.61,75.9,99.42,98.02,100.0,99.21,0
82.63,72.62,86.89,83.7,73.04,93.02,0
59.28,92.16,81.27,70.07,83.23,76.68,0
100.0,80.3,73.13,93.81,65.86,85.31,0
9.18,15.45,12.71,11.17,15.41,6.35,1
85.85,84.89,93.15,78.85,68.16,86.48,0
96.92,87.53,62.64,86.29,96.14,100.0,0
85.53,94.8,86.44,74.54,74.88,84.2,0
65.11,62.8,86.57,55.96,29.33,73.07,0
86.49,68.17,63.91,91.48,47.26,72.01,0
87.44,100.0,70.25,91.24,100.0,89.29,0
79.24,94.01,93.61,79.17,62.52,9.4,1
83.19,88.53,98.99,96.33,50.32,0.0,1
64.47,86.28,95.39,76.52,67.82,74.16,0
89.76,76.87,80.55,85.03,100.0,75.83,0
96.73,76.44,95.07,84.76,86.04,100.0,0
100.0,100.0,83.17,100.0,85.78,70.72,0
3.33,3.17,1.6,5.54,3.6,4.36,1
88.78,78.43,84.66,66.86,94.64,97.63,0
62.97,63.45,69.86,69.84,90.31,75.44,0
65.46,100.0,75.12,71.51,12.97,0.43,1
90.67,79.89,90.47,92.88,71.23,98.41,0
90.62,100.0,71.62,91.74,82.53,69.22,0
90.08,97.17,80.29,86.83,85.32,67.72,0
73.71,92.07,74.29,85.03,88.56,82.79,0
57.8,72.01,82.58,57.89,83.5,73.93,0
57.77,90.35,75.99,58.8,87.46,10.37,1
86.82,84.27,92.24,84.73,75.7,87.38,0
88.89,100.0,61.53,91.22,60.67,18.3,1
84.9,90.18,89.38,96.51,19.09,35.86,1
83.8,83.13,87.03,84.35,100.0,72.58,0
65.24,86.95,93.7,73.51,28.9,100.0,0
100.0,97.23,78.68,84.08,55.32,84.97,0
12.72,10.62,8.98,15.6,7.86,10.5,1
52.62,85.94,71.96,63.68,41.16,84.0,0
86.91,97.43,81.71,84.59,88.58,100.0,0
83.92,76.7,100.0,85.02,67.71,83.08,0
80.61,100.0,60.64,59.93,76.07,85.24,0
69.61,91.84,88.29,65.86,51.68,78.08,0
83.71,94.16,92.0,87.53,7.55,28.11,1
66.23,76.28,77.92,70.8,100.0,82.91,0
71.02,81.26,89.53,95.79,82.02,95.72,0
78.38,100.0,71.41,77.72,21.75,8.0,1
94.68,77.09,71.79,88.63,46.77,70.87,0
86.38,96.78,76.53,89.67,100.0,76.16,0
58.1,81.04,80.98,52.77,100.0,98.14,0
73.91,85.3,85.88,68.7,77.77,11.22,1
68.29,79.75,66.36,62.09,54.55,97.03,0
57.66,88.14,94.58,61.14,85.63,93.33,0
80.12,99.62,82.47,87.76,62.24,75.9,0
61.1,83.78,78.48,89.79,88.26,73.03,0
86.64,100.0,100.0,75.86,97.79,96.01,0
2.66,12.24,5.09,9.54,17.44,11.11,1
63.62,77.26,57.48,89.42,74.51,100.0,0
85.65,86.03,81.67,62.13,88.61,87.73,0
91.17,67.5,90.28,89.76,71.62,85.21,0
53.14,97.32,87.93,74.99,65.34,60.43,0
80.61,89.16,78.09,79.64,61.33,89.03,0
73.15,83.41,89.75,86.61,82.69,88.2,0
100.0,88.81,85.99,92.12,98.32,83.66,0
80.9,77.27,77.35,77.86,66.36,77.16,0
11.3,9.99,9.01,18.94,12.12,7.89,1
65.18,67.83,86.95,58.94,92.52,78.68,0
95.62,92.77,94.97,98.0,98.62,93.84,0
81.22,74.28,88.64,63.76,91.76,26.59,1
88.66,87.44,84.29,85.81,53.81,71.74,0
64.24,78.51,92.86,70.48,92.45,98.82,0
83.02,92.08,93.06,83.14,97.14,89.79,0
82.46,86.82,68.95,86.8,34.47,14.92,1
100.0,88.19,92.95,99.07,81.55,89.06,0
50.74,78.03,87.2,66.17,97.63,98.6,0
95.02,82.27,76.71,65.36,26.27,0.0,1
79.11,68.28,100.0,69.39,93.0,79.18,0
50.33,96.17,91.95,85.0,67.74,87.79,0
81.62,68.51,87.83,77.52,91.43,97.2,0
69.89,91.25,59.84,74.08,86.92,100.0,0
74.49,90.94,72.29,75.43,36.08,97.6,0
67.56,84.05,86.74,69.61,82.35,95.83,0
60.5,74.25,66.46,79.11,62.42,84.86,0
100.0,98.41,69.3,88.53,17.69,90.33,0
51.87,94.62,99.63,76.54,37.57,80.14,0
86.75,94.24,74.3,84.99,77.12,92.03,0
62.33,80.42,98.16,73.94,95.53,94.8,0
64.34,81.82,93.34,73.33,88.39,86.34,0
94.38,96.77,76.96,90.81,53.75,100.0,0
100.0,100.0,100.0,98.82,100.0,77.41,0
67.85,87.09,79.03,80.88,64.75,82.54,0
17.61,17.85,14.69,6.24,6.92,8.94,1
100.0,93.6,69.08,92.99,42.37,94.67,0
60.86,86.65,100.0,75.54,95.74,74.3,0
100.0,100.0,68.17,85.43,82.57,98.9,0
83.34,93.93,62.4,74.06,99.23,92.77,0
92.93,92.39,68.81,81.84,94.61,81.42,0
69.45,81.36,81.51,62.57,92.82,89.01,0
61.89,91.07,75.22,85.12,60.38,100.0,0
100.0,71.4,91.76,82.88,100.0,85.86,0
89.53,98.11,77.2,89.92,71.04,13.27,1
80.51,72.84,100.0,67.94,3.1,83.7,0
86.88,76.31,100.0,94.9,0.83,4.8,1
96.48,72.23,83.73,86.81,69.84,100.0,0
73.57,80.25,88.19,66.36,83.09,12.66,1
71.31,88.81,67.12,71.28,38.35,91.61,0
99.29,56.39,85.6,80.27,80.52,88.0,0
82.71,84.59,56.82,100.0,87.37,86.98,0
100.0,84.12,96.97,88.85,46.71,100.0,0
77.12,84.56,60.87,81.76,84.66,75.68,0
64.67,100.0,92.87,60.05,17.67,79.06,0
100.0,77.01,78.67,68.11,37.21,8.35,1
81.52,73.86,74.29,69.88,90.47,89.52,0
91.23,83.96,61.73,83.85,87.09,91.81,0
100.0,100.0,85.39,87.46,100.0,83.8,0
76.42,66.74,70.33,88.44,66.08,89.18,0
89.48,74.78,85.81,93.27,76.25,94.81,0
69.19,83.48,69.11,80.33,55.83,83.62,0
77.53,76.48,96.08,65.49,44.63,93.93,0
82.71,78.36,84.11,74.54,58.32,79.46,0
93.57,79.57,82.33,72.69,57.02,25.98,1
100.0,82.01,78.08,95.3,74.15,86.58,0
93.67,75.77,78.73,97.46,82.79,83.27,0
76.93,88.96,62.76,78.13,4.27,26.24,1
63.01,92.95,70.7,70.28,100.0,25.9,1
71.49,70.74,69.35,80.19,68.1,82.66,0
62.5,79.35,61.13,72.85,73.39,96.59,0
86.02,85.24,68.29,88.06,80.83,73.7,0
68.47,95.77,90.37,75.17,53.61,80.01,0
46.56,62.56,71.16,57.84,57.21,80.81,0
90.23,84.9,75.56,82.48,12.47,63.32,0
91.81,79.04,87.48,96.56,24.94,31.48,1
89.98,87.79,53.78,79.92,57.92,66.76,0
95.4,90.02,100.0,88.34,97.71,96.47,0
94.1,67.18,97.61,83.56,88.66,78.37,0
78.57,72.55,82.71,84.73,26.82,100.0,0
95.31,100.0,84.81,96.31,89.86,76.76,0
99.67,75.23,58.21,89.07,100.0,94.85,0
62.82,89.1,68.01,77.53,100.0,81.52,0
84.53,76.22,61.05,80.35,25.16,0.0,1
72.79,100.0,90.56,65.66,97.09,100.0,0
83.6,98.05,99.53,59.23,7.49,0.32,1
70.79,100.0,95.56,73.47,47.83,66.2,0
84.91,100.0,91.77,85.93,62.75,88.67,0
5.15,18.64,8.54,5.38,5.16,8.69,1
72.41,81.23,95.14,66.69,78.51,73.52,0
97.03,94.7,97.42,84.21,80.18,94.13,0
75.23,78.48,81.9,81.37,62.64,8.88,1
100.0,87.27,58.79,96.23,33.87,77.85,0
100.0,78.2,78.43,96.35,73.94,97.3,0
66.18,87.37,83.24,65.44,69.06,60.53,0
92.58,78.87,62.46,97.98,72.72,95.52,0
89.06,90.32,63.6,87.61,24.74,72.61,0
93.48,100.0,80.12,95.72,65.77,100.0,0
60.75,81.25,83.95,75.29,64.34,85.4,0
100.0,76.31,95.42,84.37,92.34,88.55,0
100.0,94.96,100.0,96.07,91.33,84.49,0
79.74,100.0,82.08,100.0,82.89,87.1,0
78.68,88.46,100.0,69.77,88.33,77.0,0
83.31,100.0,100.0,85.02,66.46,89.85,0
34.48,97.62,75.62,61.03,27.02,100.0,0
54.29,76.27,94.26,84.8,41.42,100.0,0
77.78,69.56,100.0,79.36,35.95,2.25,1
55.37,92.22,67.62,77.78,77.38,98.86,0
98.88,100.0,79.37,93.19,79.68,90.95,0
75.05,84.27,92.8,85.29,91.4,86.22,0
91.52,74.63,82.39,100.0,76.71,88.37,0
76.84,97.94,65.62,66.39,4.86,39.59,1
97.65,88.59,73.11,100.0,100.0,74.14,0
61.15,90.7,98.64,68.54,74.25,76.63,0
78.91,73.65,71.69,87.72,80.71,68.32,0
96.21,88.91,83.98,78.16,11.76,23.21,1
100.0,65.02,61.62,76.4,67.39,78.75,0
61.34,67.47,57.59,74.82,42.15,94.65,0
84.84,78.01,96.64,74.05,62.38,100.0,0
82.27,72.69,69.45,89.63,17.04,96.7,0
92.94,100.0,80.31,86.15,87.01,71.73,0
77.43,86.18,70.24,74.64,97.86,94.15,0
83.31,84.98,82.95,89.52,9.41,31.62,1
74.21,84.54,54.34,76.28,33.76,0.0,1
70.19,96.88,74.62,61.06,80.28,90.97,0
67.85,100.0,98.1,63.51,48.21,79.59,0
64.0,74.14,86.22,77.09,71.1,90.34,0
76.93,98.52,95.62,83.59,81.08,97.92,0
93.71,100.0,91.05,91.4,87.43,91.67,0
70.77,93.64,74.7,84.99,49.31,4.98,1
82.85,88.1,79.47,91.04,54.26,85.16,0
100.0,91.46,60.15,98.21,55.91,8.66,1
91.35,100.0,76.8,88.78,96.6,96.2,0
100.0,100.0,81.51,98.02,100.0,89.6,0
68.07,66.15,86.88,63.43,20.67,96.57,0
78.36,90.08,92.65,70.72,85.69,81.37,0
53.67,95.9,92.42,67.01,47.63,92.79,0
4.15,1.96,13.53,9.38,0.48,3.61,1
66.42,76.22,86.67,74.55,82.32,89.96,0
50.82,89.5,98.05,57.07,12.28,85.0,0
83.37,69.13,100.0,100.0,63.73,93.55,0
61.55,100.0,77.76,84.38,24.69,92.26,0
70.33,78.7,83.52,57.81,100.0,75.3,0
78.96,100.0,93.12,85.81,81.24,91.45,0
73.34,87.61,67.02,70.72,88.35,69.66,0
60.96,81.48,62.43,63.66,67.45,95.38,0
57.98,100.0,75.59,72.1,74.37,64.84,0
91.05,83.22,78.38,77.32,44.01,84.89,0
85.16,61.02,72.33,81.05,84.96,83.58,0
62.42,80.13,100.0,57.81,54.44,100.0,0
80.34,93.48,99.45,65.32,45.34,100.0,0
74.2,94.0,72.34,90.31,18.88,89.34,0
82.71,100.0,93.36,65.61,94.46,100.0,0
73.74,93.58,88.0,72.39,92.68,31.7,1
88.92,96.05,82.75,87.55,79.87,65.05,0
81.77,88.67,65.73,84.82,26.63,82.83,0
95.81,84.05,67.61,92.78,67.15,96.53,0
88.64,52.74,99.7,92.72,64.11,85.59,0
82.91,67.17,91.55,90.9,86.51,100.0,0
72.03,87.34,87.37,52.75,25.55,83.52,0
88.63,75.69,82.61,82.09,76.53,0.0,1
100.0,97.53,100.0,93.21,27.98,76.58,0
84.37,74.28,70.88,100.0,62.08,95.91,0
74.69,92.5,64.13,67.84,90.46,80.19,0
79.8,77.62,79.61,77.54,89.69,99.2,0
78.41,87.52,95.22,72.57,29.59,80.59,0
16.44,15.92,7.71,3.89,13.92,13.59,1
67.78,92.34,90.43,88.23,100.0,79.53,0
66.04,80.04,100.0,73.27,73.3,88.35,0
69.79,69.7,82.81,93.15,93.81,100.0,0
91.8,88.34,86.27,83.69,98.22,100.0,0
61.42,83.17,88.41,60.19,87.95,100.0,0
86.11,80.38,79.21,82.35,85.65,81.38,0
91.92,83.35,75.04,100.0,86.3,92.8,0
98.69,67.44,75.82,81.15,79.16,9.28,1
71.35,97.72,63.3,65.81,36.06,87.01,0
76.98,89.5,88.17,84.63,80.89,89.27,0
80.29,74.03,61.08,95.67,98.25,100.0,0
54.0,100.0,53.33,73.46,33.11,35.04,1
92.8,68.56,82.29,89.98,96.27,84.54,0
81.98,84.65,82.97,66.95,37.85,79.33,0
88.23,92.67,64.4,86.02,83.65,100.0,0
83.69,93.72,82.69,71.0,100.0,15.05,1
97.03,81.9,62.95,100.0,100.0,91.93,0
89.28,88.36,74.35,95.99,68.95,74.92,0
83.53,70.46,100.0,64.99,26.31,23.89,1
52.85,62.99,58.34,61.52,94.36,89.45,0
99.95,86.99,94.61,63.5,76.58,100.0,0
66.8,85.42,87.86,83.8,47.0,100.0,0
73.36,93.72,72.25,77.27,61.08,79.86,0
88.45,100.0,69.5,89.25,20.22,100.0,0
69.01,97.71,65.58,72.63,17.09,23.17,1
71.74,75.31,92.32,83.58,27.78,41.95,1
2.33,1.61,12.99,17.97,7.58,13.01,1
83.33,96.82,76.97,71.12,17.22,28.77,1
64.97,92.1,100.0,54.34,73.32,99.01,0
94.22,91.31,88.5,87.04,84.33,39.17,1
68.77,100.0,82.18,73.16,54.23,83.51,0
90.35,80.25,74.16,87.6,0.0,93.11,0
72.39,96.66,100.0,63.15,25.4,69.54,0
80.88,97.37,79.3,88.6,59.17,98.07,0
85.37,82.07,94.79,86.73,100.0,88.03,0
92.13,85.55,92.88,83.48,86.92,79.56,0
73.05,93.77,54.39,82.54,93.13,82.58,0
97.13,95.0,98.31,91.91,97.85,92.17,0
68.57,77.02,93.18,64.04,77.77,89.7,0
62.44,93.69,93.26,62.23,76.84,72.77,0
79.89,77.69,100.0,86.71,36.6,86.89,0
90.5,84.8,81.04,92.82,90.79,100.0,0
75.23,92.58,100.0,76.88,29.77,33.83,1
82.56,74.49,87.97,73.71,82.11,82.13,0
67.14,74.01,100.0,88.63,28.63,17.61,1
81.48,77.07,100.0,69.41,75.74,70.37,0
100.0,82.21,95.78,94.6,91.12,78.98,0
98.02,82.03,96.37,100.0,90.13,93.15,0
97.62,100.0,96.84,100.0,55.17,100.0,0
71.85,61.61,72.25,68.19,45.69,82.04,0
76.46,87.23,79.17,75.84,66.58,73.81,0
76.0,74.76,83.26,70.98,71.26,88.5,0
94.18,94.91,88.92,92.11,78.27,79.88,0
95.22,74.98,58.81,96.49,80.66,100.0,0
93.48,88.05,75.0,83.81,82.34,89.73,0
100.0,99.68,90.57,96.09,100.0,81.81,0
87.41,75.45,95.8,89.03,38.27,91.56,0
100.0,85.59,60.56,90.75,47.41,90.21,0
70.72,76.15,100.0,68.68,73.91,83.32,0
98.32,63.16,86.26,95.18,66.6,87.32,0
92.83,100.0,86.56,93.64,96.53,99.72,0
100.0,77.66,94.54,100.0,8.09,9.71,1
73.36,87.08,78.69,71.96,94.74,27.98,1
95.94,89.43,77.53,78.59,93.87,100.0,0
97.87,82.27,60.71,84.51,75.32,90.64,0
72.12,100.0,61.48,84.33,62.62,75.68,0
93.43,95.78,75.22,92.39,32.61,100.0,0
75.3,89.46,94.15,96.17,53.98,20.59,1
74.63,100.0,91.29,75.43,46.21,85.97,0
85.14,97.79,100.0,75.81,60.28,83.83,0
72.87,84.27,78.64,80.83,93.47,58.91,0
80.06,64.14,99.47,76.93,79.71,24.95,1
82.16,87.56,80.56,73.95,41.8,29.7,1
89.7,80.4,75.91,99.63,69.58,67.98,0
69.02,76.25,95.22,69.59,78.99,84.08,0
100.0,94.03,91.17,93.25,15.81,77.68,0
76.65,88.47,84.09,94.0,75.48,98.77,0
85.53,60.34,75.47,94.14,91.4,93.04,0
71.93,71.54,75.84,82.34,7.89,79.53,0
77.82,100.0,81.43,73.39,100.0,94.78,0
79.06,74.11,85.02,88.88,87.25,80.96,0
90.34,100.0,77.3,89.81,78.02,69.71,0
83.28,90.91,89.63,97.2,74.06,97.15,0
85.71,86.67,95.21,83.49,94.27,68.83,0
76.11,72.15,88.84,76.83,56.26,21.23,1
61.75,99.52,72.07,57.98,86.11,88.98,0
80.73,68.2,74.85,77.21,63.63,91.06,0
60.59,71.37,68.22,76.27,48.28,71.98,0
89.82,76.7,94.67,84.49,93.47,87.87,0
60.53,92.76,97.67,77.92,97.26,90.45,0
76.29,99.5,84.92,100.0,68.62,68.74,0
66.22,68.55,81.5,85.67,69.66,100.0,0
75.87,84.24,100.0,82.82,100.0,3.68,1
86.13,85.36,71.84,99.35,71.48,50.59,1
76.25,66.29,84.75,65.17,100.0,79.41,0
83.55,100.0,82.76,90.13,67.84,87.73,0
89.61,78.45,100.0,88.95,100.0,90.69,0
77.07,77.58,81.78,94.22,89.63,92.71,0
59.57,94.7,69.69,80.72,87.12,79.88,0
59.29,77.64,100.0,61.77,16.74,22.97,1
73.46,74.77,74.24,74.12,80.13,83.06,0
79.05,100.0,83.15,80.47,24.04,40.23,1
97.53,56.56,87.06,91.25,72.93,84.56,0
57.33,81.01,80.34,69.5,83.15,100.0,0
83.93,100.0,83.7,84.83,86.59,94.13,0
86.99,68.1,90.92,82.74,30.74,31.63,1
67.12,64.63,66.59,42.08,84.31,86.05,0
73.09,82.27,86.56,89.58,75.02,74.99,0
90.6,61.65,68.01,100.0,88.33,60.87,0
97.95,73.89,78.4,88.71,50.21,94.17,0
80.28,67.36,100.0,80.11,89.12,82.54,0
91.61,100.0,98.53,96.84,92.31,96.46,0
85.15,68.8,92.32,89.27,70.31,85.53,0
79.23,88.73,72.95,84.59,100.0,100.0,0
87.47,74.1,93.1,100.0,76.95,96.8,0
93.94,79.45,74.58,88.26,0.61,25.74,1
68.39,84.3,95.02,70.11,78.05,92.89,0
60.77,97.7,72.62,53.56,7.43,9.7,1
73.56,100.0,93.25,76.18,19.75,95.73,0
55.51,94.63,63.95,73.74,95.45,0.0,1
92.85,90.55,81.38,86.12,78.92,84.33,0
71.65,78.5,85.32,81.79,98.5,100.0,0
86.5,94.26,87.16,87.8,57.53,83.0,0
63.74,86.42,78.72,63.32,52.54,85.64,0
13.21,3.71,9.49,3.81,3.06,4.9,1
83.69,100.0,84.6,88.61,74.87,90.26,0
63.48,97.59,68.79,67.96,94.95,100.0,0
68.81,84.24,81.91,69.74,15.65,82.38,0
94.15,76.55,82.95,79.56,18.61,100.0,0
62.87,70.05,88.38,52.73,85.8,16.85,1
75.61,82.92,67.41,80.78,73.07,94.51,0
100.0,66.87,65.58,94.35,99.09,87.03,0
66.45,81.66,89.88,92.25,85.63,95.75,0
82.49,78.41,87.98,85.35,56.04,86.06,0
63.78,85.02,68.92,71.06,80.31,74.13,0
71.89,100.0,91.42,73.31,70.25,98.81,0
57.38,84.95,92.85,73.76,37.75,0.0,1
100.0,85.84,82.8,94.37,100.0,85.27,0
56.63,88.96,74.05,70.2,52.91,94.46,0
98.41,80.53,97.5,99.29,96.75,85.45,0
82.2,70.1,86.83,91.5,56.57,30.97,1
81.33,86.59,78.1,83.86,27.34,100.0,0
94.97,88.21,81.0,80.26,73.9,21.56,1
56.54,53.39,73.68,71.35,67.87,78.02,0
73.1,98.63,66.03,99.22,45.83,97.36,0
65.66,84.16,82.84,60.18,20.08,94.76,0
100.0,86.07,90.19,96.88,55.95,34.5,1
68.02,91.24,81.01,84.8,98.68,80.87,0
93.71,99.6,95.55,96.14,92.54,91.35,0
90.74,94.82,93.28,100.0,98.22,90.74,0
95.31,81.61,79.53,96.64,63.96,22.43,1
70.39,85.43,84.67,62.43,85.76,68.36,0
55.59,74.3,88.17,68.1,76.6,88.57,0
12.67,0.13,3.93,17.67,6.43,9.88,1
72.99,68.5,66.77,97.17,93.41,93.83,0
70.75,89.12,89.78,67.76,92.35,93.17,0
49.03,79.98,80.77,58.34,10.23,94.16,0
69.46,97.56,70.63,75.8,70.63,100.0,0
92.96,96.14,77.69,93.33,100.0,84.6,0
64.23,61.56,73.18,67.94,93.83,10.72,1
100.0,76.96,64.72,85.52,80.03,84.86,0
57.94,83.09,74.7,83.37,77.37,9.12,1
92.31,97.49,79.45,89.54,76.35,86.86,0
81.87,83.97,82.31,94.33,88.88,40.88,1
12.95,13.58,0.5,14.33,14.28,1.54,1
68.74,98.03,67.54,65.99,91.07,71.28,0
90.52,96.74,63.36,90.76,74.23,80.38,0
88.03,80.12,81.14,88.65,9.31,31.19,1
93.89,75.66,88.06,89.92,78.06,100.0,0
87.96,97.03,78.41,85.88,76.92,81.4,0
92.95,96.64,61.0,68.21,73.66,89.83,0
87.16,82.87,72.17,91.32,88.0,72.67,0
94.96,95.26,84.41,96.28,100.0,76.3,0
14.03,12.93,8.75,12.05,15.04,8.87,1
92.23,86.74,84.5,86.78,94.15,97.36,0
92.11,83.05,66.57,80.42,85.78,86.56,0
59.33,96.93,87.12,71.63,23.52,4.2,1
62.22,81.34,96.37,88.05,84.74,89.15,0
93.31,83.76,58.65,91.13,99.02,87.01,0
90.9,100.0,83.54,85.43,62.46,62.64,0
100.0,100.0,94.63,84.35,72.35,76.01,0
62.13,82.69,80.86,85.61,82.87,8.45,1
74.59,100.0,100.0,73.41,78.86,82.95,0
18.49,11.73,15.99,6.47,9.26,12.61,1
61.49,72.32,72.18,78.27,21.56,89.15,0
69.91,84.79,100.0,65.43,57.78,82.04,0
70.46,84.89,65.42,68.11,94.56,83.34,0
0.0,4.76,13.34,11.47,16.1,4.35,1
96.43,87.06,74.92,75.63,66.33,23.74,1
82.85,75.83,80.24,87.13,100.0,85.11,0
100.0,85.54,79.59,86.9,36.79,80.73,0
55.81,87.44,100.0,67.21,93.08,83.31,0
86.68,87.48,82.87,75.06,98.03,95.44,0
